unix,date,symbol,open,high,low,close,Volume BTC,Volume USDT,tradecount
1649098800000,2022-04-04 19:00:00,BTC/USDT,45507.45000000,45940.35000000,45507.44000000,45925.76000000,1775.72292000,81276899.26917350,47996
1649095200000,2022-04-04 18:00:00,BTC/USDT,45375.28000000,45531.42000000,45118.00000000,45507.44000000,2231.03520000,101102628.24590940,55101
1649091600000,2022-04-04 17:00:00,BTC/USDT,45700.01000000,45766.40000000,45176.90000000,45375.27000000,3436.09838000,156136727.08644060,73417
1649088000000,2022-04-04 16:00:00,BTC/USDT,45633.88000000,45815.82000000,45566.37000000,45700.01000000,1290.24719000,58972304.44761500,45803
1649084400000,2022-04-04 15:00:00,BTC/USDT,45896.98000000,45957.49000000,45555.00000000,45633.88000000,2842.31142000,129876790.26040200,70413
1649080800000,2022-04-04 14:00:00,BTC/USDT,46168.56000000,46359.00000000,45868.27000000,45896.98000000,2824.34268000,130244214.97815890,53514
1649077200000,2022-04-04 13:00:00,BTC/USDT,46006.59000000,46239.14000000,45869.00000000,46168.57000000,1653.24432000,76172448.26480800,50788
1649073600000,2022-04-04 12:00:00,BTC/USDT,46160.08000000,46249.00000000,45902.00000000,46006.58000000,1240.20844000,57158354.97340780,45344
1649070000000,2022-04-04 11:00:00,BTC/USDT,45996.00000000,46199.11000000,45921.01000000,46160.09000000,1141.58599000,52647768.78086720,42923
1649066400000,2022-04-04 10:00:00,BTC/USDT,45905.00000000,46048.36000000,45787.00000000,45996.00000000,1846.30390000,84776174.56729200,56633
1649062800000,2022-04-04 09:00:00,BTC/USDT,46158.41000000,46158.42000000,45863.91000000,45904.99000000,1434.95981000,65987963.54808690,46230
1649059200000,2022-04-04 08:00:00,BTC/USDT,46174.00000000,46287.97000000,45964.20000000,46158.42000000,1390.83747000,64138788.60354810,36972
1649055600000,2022-04-04 07:00:00,BTC/USDT,46200.00000000,46227.00000000,46083.62000000,46173.99000000,965.67336000,44561915.19335820,27283
1649052000000,2022-04-04 06:00:00,BTC/USDT,46231.67000000,46293.38000000,46162.63000000,46200.00000000,770.30602000,35602925.56894240,25159
1649048400000,2022-04-04 05:00:00,BTC/USDT,46075.85000000,46244.01000000,46025.27000000,46231.67000000,890.94553000,41131852.23255660,33628
1649044800000,2022-04-04 04:00:00,BTC/USDT,46005.43000000,46153.84000000,45834.39000000,46075.85000000,1369.82887000,63008959.71267200,47590
1649041200000,2022-04-04 03:00:00,BTC/USDT,46036.96000000,46174.46000000,46000.00000000,46005.44000000,691.29706000,31870691.81826000,33532
1649037600000,2022-04-04 02:00:00,BTC/USDT,45863.28000000,46068.38000000,45756.94000000,46036.97000000,1078.88949000,49540674.53184980,33645
1649034000000,2022-04-04 01:00:00,BTC/USDT,45862.08000000,46049.04000000,45757.41000000,45863.28000000,1242.48919000,57007836.60793160,39010
1649030400000,2022-04-04 00:00:00,BTC/USDT,46407.36000000,46461.14000000,45744.77000000,45862.08000000,4363.15119000,201250576.23375950,87918
1649026800000,2022-04-03 23:00:00,BTC/USDT,46695.10000000,46711.58000000,46248.84000000,46407.35000000,2265.73110000,105269567.46814770,62933
1649023200000,2022-04-03 22:00:00,BTC/USDT,46980.00000000,47444.11000000,46584.63000000,46695.11000000,5819.85205000,273820107.07746880,123236
1649019600000,2022-04-03 21:00:00,BTC/USDT,46365.01000000,46980.00000000,46332.25000000,46980.00000000,1526.86140000,71235274.18471760,44776
1649016000000,2022-04-03 20:00:00,BTC/USDT,46405.49000000,46482.33000000,46363.96000000,46365.02000000,590.68009000,27420106.24959630,28409
1649012400000,2022-04-03 19:00:00,BTC/USDT,46586.31000000,46698.82000000,46400.41000000,46405.50000000,1661.83352000,77293598.90111150,39768
1649008800000,2022-04-03 18:00:00,BTC/USDT,46394.96000000,46770.65000000,46352.04000000,46586.31000000,1291.76765000,60128774.77324480,36262
1649005200000,2022-04-03 17:00:00,BTC/USDT,46293.49000000,46411.11000000,46240.46000000,46394.95000000,992.49464000,45976761.91566740,32735
1649001600000,2022-04-03 16:00:00,BTC/USDT,46412.49000000,46519.35000000,46220.16000000,46293.50000000,1220.80719000,56549234.98760320,49568
1648998000000,2022-04-03 15:00:00,BTC/USDT,46633.74000000,46723.00000000,46381.00000000,46412.49000000,1369.61349000,63776925.61394300,43826
1648994400000,2022-04-03 14:00:00,BTC/USDT,46441.27000000,46633.75000000,46301.67000000,46633.75000000,1011.00006000,46945417.78747110,35700
1648990800000,2022-04-03 13:00:00,BTC/USDT,46383.12000000,46670.04000000,46272.44000000,46441.27000000,2559.85630000,119061497.42718770,48069
1648987200000,2022-04-03 12:00:00,BTC/USDT,46252.59000000,46435.08000000,46188.00000000,46383.12000000,836.19483000,38747265.41364010,28344
1648983600000,2022-04-03 11:00:00,BTC/USDT,46180.00000000,46332.83000000,46076.92000000,46252.59000000,736.22899000,34015872.21660680,27409
1648980000000,2022-04-03 10:00:00,BTC/USDT,46362.66000000,46400.00000000,46122.62000000,46180.00000000,794.41828000,36727687.10456190,26770
1648976400000,2022-04-03 09:00:00,BTC/USDT,46271.67000000,46446.80000000,46168.92000000,46362.66000000,986.69853000,45701195.55354250,31703
1648972800000,2022-04-03 08:00:00,BTC/USDT,46363.83000000,46416.75000000,46219.08000000,46271.68000000,634.83020000,29407447.49706180,26686
1648969200000,2022-04-03 07:00:00,BTC/USDT,46432.69000000,46465.55000000,46291.56000000,46363.82000000,947.44176000,43925522.96547360,35608
1648965600000,2022-04-03 06:00:00,BTC/USDT,46355.93000000,46570.00000000,46312.04000000,46432.70000000,1561.68757000,72510596.78078720,37963
1648962000000,2022-04-03 05:00:00,BTC/USDT,46364.18000000,46380.96000000,46225.00000000,46355.93000000,735.75202000,34067348.22748340,24249
1648958400000,2022-04-03 04:00:00,BTC/USDT,45943.26000000,46364.19000000,45927.83000000,46364.18000000,896.84849000,41379315.54551270,29328
1648954800000,2022-04-03 03:00:00,BTC/USDT,45776.84000000,45970.00000000,45718.23000000,45943.25000000,678.82675000,31151038.32884800,26923
1648951200000,2022-04-03 02:00:00,BTC/USDT,45845.99000000,45960.55000000,45760.25000000,45776.83000000,808.43964000,37088097.96363270,32131
1648947600000,2022-04-03 01:00:00,BTC/USDT,46065.21000000,46065.83000000,45530.92000000,45846.00000000,2005.70992000,91708938.61038820,53797
1648944000000,2022-04-03 00:00:00,BTC/USDT,45810.99000000,46065.21000000,45774.64000000,46065.21000000,1461.10347000,67092100.45710680,40370
1648940400000,2022-04-02 23:00:00,BTC/USDT,46110.77000000,46148.74000000,45756.94000000,45811.00000000,1084.82998000,49845473.91935200,39367
1648936800000,2022-04-02 22:00:00,BTC/USDT,46231.00000000,46333.26000000,46040.55000000,46110.77000000,813.51338000,37565327.44655220,33154
1648933200000,2022-04-02 21:00:00,BTC/USDT,46181.06000000,46317.85000000,45909.04000000,46231.00000000,831.63584000,38373390.99987270,33571
1648929600000,2022-04-02 20:00:00,BTC/USDT,46120.25000000,46350.00000000,46026.88000000,46181.06000000,1426.80984000,65957150.30648170,37530
1648926000000,2022-04-02 19:00:00,BTC/USDT,45831.61000000,46252.21000000,45811.03000000,46120.24000000,1267.14345000,58394165.72917840,34631
1648922400000,2022-04-02 18:00:00,BTC/USDT,46359.10000000,46394.77000000,45620.00000000,45831.61000000,4041.02577000,185608985.46341000,87171
1648918800000,2022-04-02 17:00:00,BTC/USDT,46307.06000000,46487.01000000,46252.44000000,46359.10000000,1042.49929000,48347937.59604310,35079
1648915200000,2022-04-02 16:00:00,BTC/USDT,46295.06000000,46425.49000000,46155.00000000,46307.06000000,1402.52837000,64948476.84513200,53028
1648911600000,2022-04-02 15:00:00,BTC/USDT,46617.08000000,46617.08000000,46130.03000000,46295.06000000,2383.16797000,110450864.43948100,71648
1648908000000,2022-04-02 14:00:00,BTC/USDT,46735.10000000,46801.50000000,46571.59000000,46617.07000000,1010.07016000,47136033.89785710,40832
1648904400000,2022-04-02 13:00:00,BTC/USDT,46717.49000000,46941.11000000,46648.68000000,46735.11000000,1652.80154000,77372475.20303130,47434
1648900800000,2022-04-02 12:00:00,BTC/USDT,46542.84000000,46880.97000000,46225.75000000,46717.49000000,3429.52786000,159940563.74980880,71117
1648897200000,2022-04-02 11:00:00,BTC/USDT,46719.49000000,46753.15000000,46542.84000000,46542.84000000,782.48373000,36495218.88669010,32051
1648893600000,2022-04-02 10:00:00,BTC/USDT,46682.50000000,46719.49000000,46548.41000000,46719.49000000,919.09468000,42845593.86759790,31544
1648890000000,2022-04-02 09:00:00,BTC/USDT,46551.40000000,46734.76000000,46515.75000000,46682.50000000,1110.14138000,51752453.38252960,32720
1648886400000,2022-04-02 08:00:00,BTC/USDT,46584.49000000,46589.64000000,46490.00000000,46551.39000000,999.53272000,46525526.37486290,32663
1648882800000,2022-04-02 07:00:00,BTC/USDT,46632.28000000,46644.42000000,46419.38000000,46584.49000000,945.54588000,43993250.30785380,33276
1648879200000,2022-04-02 06:00:00,BTC/USDT,46541.38000000,46648.73000000,46462.79000000,46632.28000000,916.97927000,42670943.23575760,27577
1648875600000,2022-04-02 05:00:00,BTC/USDT,46529.70000000,46600.00000000,46410.63000000,46541.38000000,658.54109000,30632784.33925630,25191
1648872000000,2022-04-02 04:00:00,BTC/USDT,46599.93000000,46684.40000000,46489.50000000,46529.71000000,791.21832000,36842088.24391540,28419
1648868400000,2022-04-02 03:00:00,BTC/USDT,46497.90000000,46599.94000000,46371.00000000,46599.93000000,775.09354000,36022393.48226170,34611
1648864800000,2022-04-02 02:00:00,BTC/USDT,46745.49000000,46844.59000000,46233.83000000,46497.90000000,1920.91296000,89450949.51006590,48722
1648861200000,2022-04-02 01:00:00,BTC/USDT,46894.91000000,47073.67000000,46501.00000000,46745.50000000,2867.03679000,134071807.96090380,58705
1648857600000,2022-04-02 00:00:00,BTC/USDT,46283.49000000,47213.00000000,46081.93000000,46894.92000000,4001.40201000,186446899.25149830,86675
1648854000000,2022-04-01 23:00:00,BTC/USDT,46368.42000000,46368.42000000,46120.20000000,46283.49000000,737.49098000,34093262.56498320,33501
1648850400000,2022-04-01 22:00:00,BTC/USDT,46305.07000000,46398.00000000,46150.00000000,46368.41000000,1035.63658000,47953309.67930140,34860
1648846800000,2022-04-01 21:00:00,BTC/USDT,46145.37000000,46439.56000000,46142.00000000,46305.07000000,704.81870000,32619711.04074360,35113
1648843200000,2022-04-01 20:00:00,BTC/USDT,46361.68000000,46380.16000000,46075.85000000,46145.38000000,889.16549000,41131284.72994440,36878
1648839600000,2022-04-01 19:00:00,BTC/USDT,46334.62000000,46394.64000000,46140.00000000,46361.68000000,1361.13144000,62955535.05964690,41736
1648836000000,2022-04-01 18:00:00,BTC/USDT,46465.48000000,46602.00000000,46250.00000000,46334.63000000,1713.01446000,79510199.75541850,45355
1648832400000,2022-04-01 17:00:00,BTC/USDT,46025.29000000,46549.31000000,45893.98000000,46465.50000000,2055.44446000,95076131.91871690,61990
1648828800000,2022-04-01 16:00:00,BTC/USDT,46531.99000000,46587.81000000,46025.29000000,46025.29000000,2822.94745000,130828812.35590930,71038
1648825200000,2022-04-01 15:00:00,BTC/USDT,46128.92000000,46720.09000000,46113.08000000,46532.00000000,5320.03900000,247273392.41938850,111491
1648821600000,2022-04-01 14:00:00,BTC/USDT,45430.12000000,46180.77000000,45420.00000000,46128.91000000,3713.30259000,169763018.12384010,82194
1648818000000,2022-04-01 13:00:00,BTC/USDT,45245.66000000,45603.85000000,45237.91000000,45430.12000000,2943.26062000,133760900.72507330,71861
1648814400000,2022-04-01 12:00:00,BTC/USDT,45064.25000000,45416.98000000,44701.01000000,45245.66000000,3791.81322000,170804648.24079660,79008
1648810800000,2022-04-01 11:00:00,BTC/USDT,45223.00000000,45283.17000000,45022.82000000,45064.26000000,1890.82640000,85387616.86200620,42903
1648807200000,2022-04-01 10:00:00,BTC/USDT,45076.01000000,45234.56000000,45019.80000000,45223.00000000,1090.16037000,49182791.17817320,36650
1648803600000,2022-04-01 09:00:00,BTC/USDT,45137.05000000,45243.20000000,44990.48000000,45076.00000000,2072.54564000,93524161.40188870,52941
1648800000000,2022-04-01 08:00:00,BTC/USDT,45015.68000000,45323.91000000,45008.24000000,45137.06000000,2537.07775000,114615063.70066640,58677
1648796400000,2022-04-01 07:00:00,BTC/USDT,44803.70000000,45110.81000000,44801.00000000,45015.69000000,2596.94132000,116686645.59596180,53003
1648792800000,2022-04-01 06:00:00,BTC/USDT,44646.15000000,44848.44000000,44567.94000000,44803.70000000,1404.92923000,62845996.42683060,40449
1648789200000,2022-04-01 05:00:00,BTC/USDT,44642.44000000,44789.99000000,44583.23000000,44646.16000000,1456.34706000,65073274.73490560,38119
1648785600000,2022-04-01 04:00:00,BTC/USDT,44599.98000000,44780.01000000,44547.11000000,44642.44000000,1723.22376000,76979363.54545760,47181
1648782000000,2022-04-01 03:00:00,BTC/USDT,44392.71000000,44599.99000000,44273.44000000,44599.98000000,2692.58541000,119680879.01506450,60370
1648778400000,2022-04-01 02:00:00,BTC/USDT,44923.77000000,45049.03000000,44200.00000000,44392.71000000,5752.16535000,256708976.05610860,108602
1648774800000,2022-04-01 01:00:00,BTC/USDT,45542.16000000,45542.17000000,44868.00000000,44923.77000000,4127.99675000,186365597.08843290,76504
1648771200000,2022-04-01 00:00:00,BTC/USDT,45510.35000000,45644.86000000,45351.73000000,45541.50000000,1838.20071000,83712318.65105210,51792
1648767600000,2022-03-31 23:00:00,BTC/USDT,45787.85000000,45787.86000000,45200.00000000,45510.34000000,2889.28168000,131432343.84302130,62276
1648764000000,2022-03-31 22:00:00,BTC/USDT,45757.19000000,45820.34000000,45660.68000000,45787.85000000,1058.12591000,48409083.90921990,32731
1648760400000,2022-03-31 21:00:00,BTC/USDT,45745.45000000,45849.99000000,45647.01000000,45757.19000000,887.89890000,40633754.72242030,30025
1648756800000,2022-03-31 20:00:00,BTC/USDT,45581.98000000,45790.00000000,45519.03000000,45745.46000000,1550.11357000,70761370.85094680,40487
1648753200000,2022-03-31 19:00:00,BTC/USDT,45957.27000000,45987.94000000,45500.00000000,45581.97000000,2165.48834000,99001442.66528660,56751
1648749600000,2022-03-31 18:00:00,BTC/USDT,45819.99000000,45962.08000000,45595.28000000,45957.27000000,1822.32955000,83456669.47258360,54649
1648746000000,2022-03-31 17:00:00,BTC/USDT,45688.80000000,45891.94000000,45651.35000000,45820.00000000,2363.95325000,108247373.69161410,64559
1648742400000,2022-03-31 16:00:00,BTC/USDT,46453.81000000,46492.65000000,45669.00000000,45688.80000000,6315.81153000,290514278.28878110,143756
1648738800000,2022-03-31 15:00:00,BTC/USDT,46690.48000000,46799.00000000,46356.23000000,46453.81000000,2398.12841000,111630096.22924280,69526
1648735200000,2022-03-31 14:00:00,BTC/USDT,46913.13000000,46913.51000000,46230.00000000,46690.48000000,6938.03160000,322651130.92882810,155410
1648731600000,2022-03-31 13:00:00,BTC/USDT,47395.75000000,47600.00000000,46913.12000000,46913.13000000,3811.97389000,179766072.33747580,78378
1648728000000,2022-03-31 12:00:00,BTC/USDT,47152.00000000,47540.46000000,47108.37000000,47395.76000000,2233.31954000,105754031.68088410,57780
1648724400000,2022-03-31 11:00:00,BTC/USDT,47276.36000000,47279.70000000,47080.00000000,47152.01000000,1113.78039000,52528291.63942400,40025
1648720800000,2022-03-31 10:00:00,BTC/USDT,47301.03000000,47386.70000000,47210.93000000,47276.37000000,1212.74158000,57346663.93875830,36850
1648717200000,2022-03-31 09:00:00,BTC/USDT,47245.23000000,47343.75000000,47110.00000000,47301.02000000,1360.37142000,64233932.63338760,34292
1648713600000,2022-03-31 08:00:00,BTC/USDT,47160.75000000,47325.00000000,47000.00000000,47245.22000000,1820.46660000,85897799.39591390,53828
1648710000000,2022-03-31 07:00:00,BTC/USDT,47113.94000000,47168.92000000,47050.05000000,47160.76000000,764.09285000,35996890.79750870,34012
1648706400000,2022-03-31 06:00:00,BTC/USDT,47095.23000000,47170.71000000,47027.27000000,47113.93000000,788.09302000,37116525.78465170,29760
1648702800000,2022-03-31 05:00:00,BTC/USDT,47020.01000000,47138.87000000,46898.12000000,47095.23000000,1703.24242000,80067202.32452710,38049
1648699200000,2022-03-31 04:00:00,BTC/USDT,47095.55000000,47150.00000000,46987.15000000,47020.01000000,1167.47059000,54924966.34867520,33727
1648695600000,2022-03-31 03:00:00,BTC/USDT,47219.99000000,47260.44000000,47070.01000000,47095.56000000,955.71377000,45079743.10607640,34259
1648692000000,2022-03-31 02:00:00,BTC/USDT,47400.00000000,47418.13000000,47172.51000000,47220.00000000,843.91850000,39906351.74726800,36175
1648688400000,2022-03-31 01:00:00,BTC/USDT,47154.06000000,47425.21000000,47142.21000000,47400.00000000,1228.34803000,58081315.62439050,35614
1648684800000,2022-03-31 00:00:00,BTC/USDT,47067.99000000,47273.50000000,46973.91000000,47154.06000000,1252.43133000,59047828.60769830,37622
1648681200000,2022-03-30 23:00:00,BTC/USDT,47104.51000000,47239.06000000,47001.96000000,47067.99000000,1710.86894000,80654182.17921910,42865
1648677600000,2022-03-30 22:00:00,BTC/USDT,46987.49000000,47130.54000000,46850.00000000,47104.52000000,1772.73570000,83283827.85602060,41404
1648674000000,2022-03-30 21:00:00,BTC/USDT,47258.89000000,47292.68000000,46908.04000000,46987.49000000,1220.06753000,57445215.15805840,36397
1648670400000,2022-03-30 20:00:00,BTC/USDT,47073.89000000,47274.95000000,47009.96000000,47258.88000000,1070.98384000,50464862.17226460,31469
1648666800000,2022-03-30 19:00:00,BTC/USDT,47130.02000000,47187.49000000,46831.81000000,47073.89000000,2213.70753000,104067212.65833460,56561
1648663200000,2022-03-30 18:00:00,BTC/USDT,47659.50000000,47690.18000000,47070.26000000,47130.01000000,2066.25048000,98095517.82362130,53864
1648659600000,2022-03-30 17:00:00,BTC/USDT,47248.66000000,47700.22000000,47179.94000000,47659.50000000,2405.56087000,114170187.82323110,54935
1648656000000,2022-03-30 16:00:00,BTC/USDT,47160.82000000,47350.40000000,47024.46000000,47248.66000000,2117.17927000,99923068.65417220,46794
1648652400000,2022-03-30 15:00:00,BTC/USDT,47113.49000000,47180.74000000,46910.46000000,47160.81000000,1350.67523000,63538547.87265450,50315
1648648800000,2022-03-30 14:00:00,BTC/USDT,46984.01000000,47232.00000000,46869.00000000,47113.49000000,1945.04926000,91546556.71067880,58115
1648645200000,2022-03-30 13:00:00,BTC/USDT,47294.98000000,47309.02000000,46897.00000000,46984.00000000,2650.21970000,124704751.79984100,60436
1648641600000,2022-03-30 12:00:00,BTC/USDT,47319.92000000,47344.50000000,47150.49000000,47294.98000000,1319.59342000,62337672.08871570,39996
